source_id,ra,dec,distance_pc,bp_rp,M_G,ruwe,tension_score,nss_likelihood,anomaly_class
3531971582843325184,167.0236879750043,-28.26826992249492,27.193483796001555,1.5694308,6.637408753813227,25.52003,2.0615373,0.9541708756253684,Unexplained Astrometric Tension (High Priority)
477000171705466240,67.78699498083999,64.75190478542211,42.919856229758246,1.2143273,5.521687207380296,11.173054,1.4462171,0.9540970415141223,Below Top 5% Threshold
3309540170088830464,68.49438499286096,15.16352719505778,48.44663536921404,1.0252385,4.859347397124344,27.214418,2.2243173,0.9540954721340821,Unexplained Astrometric Tension (High Priority)
1612283585653429760,216.11021046333704,60.2574458998646,44.01347160206623,1.286273,6.097237873595333,14.419709,1.6476618,0.95398616138506,Unexplained Astrometric Tension (High Priority)
3342585373587633664,91.07244673454888,12.294291286580536,46.74592674624832,1.6750193,7.2621931291655475,18.803226,1.7989993,0.9539747792237628,Unexplained Astrometric Tension (High Priority)
3762120497774235648,159.24967013188297,-8.840127969018234,38.01761662932928,0.80676126,4.087368765334903,16.19218,1.7839739,0.9535201777982794,Unexplained Astrometric Tension (High Priority)
4273253182601225088,277.2735742275324,0.4400481662925175,43.44509655597207,1.1024733,5.5037356661404,37.74375,2.2491255,0.953114202676868,Unexplained Astrometric Tension (High Priority)
6289569349715912704,210.49823543331232,-21.133956858818983,39.92157679081232,1.1704645,6.199273568132618,21.551664,1.8753117,0.9530821396175871,Unexplained Astrometric Tension (High Priority)
109931856900594432,45.86992813436105,23.06147511658081,39.20809721904144,0.7959719,3.941037668162594,25.350222,2.118482,0.9529210262025322,Unexplained Astrometric Tension (High Priority)
3897232781562753408,175.45761916274878,5.1386269485056655,31.48411512349208,1.553998,6.584794541249791,22.613335,1.940022,0.9528490195069275,Unexplained Astrometric Tension (High Priority)
2923979963793387520,96.85034740021294,-25.734212216997,44.22890141752847,1.008668,5.5796152387421465,8.733976,1.3502032,0.952675724312043,Below Top 5% Threshold
1769172109546787328,326.58015691235414,14.631226220452833,49.15489712529272,1.5732317,6.860544042409902,16.27796,1.7148688,0.9520974942447279,Unexplained Astrometric Tension (High Priority)
4318552924274675072,295.70937570868006,15.380911240426416,45.51603094106193,1.1785517,5.936376080115586,14.678396,1.6672945,0.9519631871539675,Unexplained Astrometric Tension (High Priority)
2622420100799614336,336.8518059656088,-7.180507533049591,47.67237665382452,1.0850964,5.833943981301211,11.0628195,1.4924912,0.9519541067158696,Below Top 5% Threshold
6298167775459045632,213.58848617834568,-15.356876138958809,28.98824871897833,1.7301569,7.420989105470253,16.356575,1.7448589,0.9519348593994071,Unexplained Astrometric Tension (High Priority)
6316896061956834560,234.8412955894033,-10.273980233247237,45.58151230319512,1.3713722,6.469868349481915,15.140733,1.6609,0.9517985749768622,Unexplained Astrometric Tension (High Priority)
5525457185582817280,131.84424256769563,-40.79328746250559,36.773302087177065,1.7857685,7.58628885285167,14.654211,1.6378176,0.9517792606735136,Unexplained Astrometric Tension (High Priority)
3171511573443110144,68.24185340023558,-16.544069253856744,38.0664993095131,1.7386456,7.385810300780523,38.600815,2.4016514,0.9516723109557131,Unexplained Astrometric Tension (High Priority)
2404328091075492736,341.838185245034,-16.146626843069292,39.22432185846813,0.8312006,4.353658780537011,8.521493,1.2879303,0.9515115583218571,Below Top 5% Threshold
4085801362212254336,286.0603137688936,-18.760376833628424,46.72793849643664,1.3847294,6.691512891943567,17.72776,1.8049433,0.9514864062922008,Unexplained Astrometric Tension (High Priority)
563920276727925376,12.962285220183125,78.62579435062017,42.31129379037915,0.97860765,5.121188473268878,8.91128,1.3755666,0.9513060929483682,Below Top 5% Threshold
5180879930879739392,45.53900507056594,-6.495161601568471,32.82867449152947,0.7439523,3.479867561137934,16.980652,1.8186231,0.9512376291850163,Unexplained Astrometric Tension (High Priority)
1683438102687493120,184.3724429803812,69.25724339975689,38.44512640075488,1.2951546,6.541054534372606,11.994041,1.4589127,0.9511384262640806,Below Top 5% Threshold
6653317212423426432,270.1267579335104,-54.35812295040184,45.41240568710261,0.87297964,5.021881955375122,9.432322,1.4109614,0.9505028373717772,Below Top 5% Threshold
4934747999530846080,23.36261071414672,-43.9010279330065,41.37883906123437,0.99576426,4.544502491064391,26.003098,2.198442,0.9504952680281129,Unexplained Astrometric Tension (High Priority)
3556133690163715840,163.2350390115359,-17.276798099148706,39.96162041886779,0.82990265,3.966654548588589,9.707826,1.362957,0.9504408361681917,Below Top 5% Threshold
2833449303095300096,341.87644550151333,19.22405677607949,38.68391020040004,1.5314884,6.867634167693453,15.62551,1.7179923,0.9503507507753571,Unexplained Astrometric Tension (High Priority)
2923979963794463872,96.8504032131926,-25.7340505106594,45.3620598820745,1.0008855,5.681186162208652,8.825763,1.365542,0.9501527986497007,Below Top 5% Threshold
6255498752849053568,233.48620131436908,-17.003617997611578,37.96975088543088,1.0382228,5.213287761000729,8.655776,1.4728965,0.9500631756845708,Below Top 5% Threshold
3048519339470667520,110.32016188681524,-8.878501754795352,33.06547685245203,0.7035675,3.825541748771677,13.513402,1.7564504,0.949981622252823,Unexplained Astrometric Tension (High Priority)
4952751402923758592,40.85702748285795,-37.92878353529694,47.99268094689992,1.0318971,4.513191945073888,40.75,2.487379,0.9496333792755611,Unexplained Astrometric Tension (High Priority)
3306007129990778368,66.7015509438664,10.87104212376382,47.26041116658233,1.2703705,5.726520521579921,22.14037,1.9327887,0.9493211367684531,Unexplained Astrometric Tension (High Priority)
1150745330577624064,131.3910567265507,84.69239089025507,46.36881723935154,1.1304655,6.152350909023694,26.942255,2.1892724,0.9492558361524257,Unexplained Astrometric Tension (High Priority)
4614931093854496640,76.82957998839792,-83.85929532865798,47.25247168667316,0.7216358,3.3040313472224945,13.779001,1.6817725,0.9492297999927017,Unexplained Astrometric Tension (High Priority)
943144723367710720,99.47007631989622,37.26090243072096,46.62923224806054,1.1135674,6.056117675802355,19.773506,1.8337016,0.9490081452147284,Unexplained Astrometric Tension (High Priority)
4226674021755038592,312.73870567021874,-1.83874093540324,40.92571076573408,1.3346081,6.354384846818254,8.668736,1.264168,0.9489647406795395,Below Top 5% Threshold
2077398234224960384,293.96248008766423,41.31854097682884,28.66551176319688,1.8334732,7.542566501969034,14.200103,1.6478679,0.9489589669549774,Unexplained Astrometric Tension (High Priority)
371013469896837248,16.99442613077417,39.25244694155732,40.67295770653592,0.78243446,4.581898224413994,25.477058,2.202178,0.9487848204282606,Unexplained Astrometric Tension (High Priority)
5298126490756239360,136.77581874843898,-61.76393076290197,47.37757691710776,1.0397291,5.160375773199142,29.707933,2.2238674,0.9486505191371508,Unexplained Astrometric Tension (High Priority)
6142187585610605440,194.8862751280448,-38.22045224371882,40.59424108569661,1.2634735,6.024387866855715,13.919008,1.5092641,0.9485642023005265,Unexplained Astrometric Tension (High Priority)
1924124427825883904,353.3516981999153,42.84744968475696,34.217695394738485,0.7952709,4.3195732204755375,8.090591,1.2868669,0.9485562003008884,Below Top 5% Threshold
4069746980613766144,272.3006639239062,-22.18414730201288,34.50378489852598,1.286593,5.809107311534382,14.548166,1.6619034,0.9482975831098551,Unexplained Astrometric Tension (High Priority)
6037514800213601024,244.88178518592625,-30.90173450107813,39.1627316040436,0.7354665,4.017113818666647,11.4531765,1.5014205,0.9482665071424194,Unexplained Astrometric Tension (High Priority)
4472789731012285824,269.60149125030455,4.46131566867934,42.20576284436481,1.5025673,6.204294228528875,19.118301,1.8453095,0.9482312748441156,Unexplained Astrometric Tension (High Priority)
6456916226351208192,316.8233299092524,-57.0327450422836,44.23598752350799,1.0543923,5.431334365504695,22.25747,2.0247896,0.948184252838685,Unexplained Astrometric Tension (High Priority)
4474719550017901696,269.2265968575217,6.173143477663246,37.16578807104326,1.093337,5.476732269467705,23.229353,2.045036,0.9480867276892032,Unexplained Astrometric Tension (High Priority)
2659475468016761600,351.3244114377001,3.1391058470591684,48.08656480091566,1.656642,7.528162234332971,11.297707,1.4553179,0.9480709166898171,Below Top 5% Threshold
6438274728259539072,281.40458007645026,-64.86343307213502,28.44292366548376,1.5938387,6.606976821264444,10.937466,1.4523088,0.9479746275832605,Below Top 5% Threshold
5168359139139471744,50.82467214911669,-7.794001229541398,35.69240414083488,1.6647196,7.577915990967913,8.915611,1.4337485,0.9477309136797158,Below Top 5% Threshold
3311914432305653504,64.57391967950156,15.0089842076943,40.06088175636111,1.0926228,6.120536479692039,21.499987,1.9166262,0.9476330113966935,Unexplained Astrometric Tension (High Priority)
1425709102508415360,249.8064511276,52.6283558177124,43.43799200679614,1.4009304,6.417263294688594,16.13333,1.6458966,0.9476104602283377,Unexplained Astrometric Tension (High Priority)
4390293339220478976,259.2363428306867,5.059005623612945,42.350727176975006,1.6374121,6.841933641396441,22.283592,1.9294558,0.9474434696148505,Unexplained Astrometric Tension (High Priority)
4063811988637931904,268.72572828931925,-26.8286705536448,31.449186113525,1.6560268,7.314876946797648,11.581348,1.5507215,0.9470140178542072,Unexplained Astrometric Tension (High Priority)
2044288988480314240,287.2242901987072,34.062505199687415,28.775279273819788,1.5378056,6.628264263514256,24.915676,2.065302,0.9469704035403571,Unexplained Astrometric Tension (High Priority)
4237920204651836800,295.23015959530346,-1.8701784513161728,45.90937421944376,0.6958947,4.095090934829741,7.9615555,1.2605497,0.9467919697913597,Below Top 5% Threshold
5721995606302873472,127.23672329587914,-15.87111139245934,36.02554928253825,1.155004,5.474216943818059,9.467138,1.4064273,0.9467615281553818,Below Top 5% Threshold
1679764462540728704,194.70170966621464,68.78628608223048,33.73022710790242,0.8769841,5.260771673334044,2.4580784,0.5635042,0.946718482924425,Below Top 5% Threshold
2004420593787924864,332.4664802573821,52.58737229669264,42.902773874035866,1.1386919,6.168895138232292,5.8498955,1.0317458,0.9465308866958232,Below Top 5% Threshold
1612627045598361856,224.35736129851696,55.91241946396424,37.0353791698394,1.7015228,7.088017023318177,23.047604,1.9705354,0.9463293550911436,Unexplained Astrometric Tension (High Priority)
654826970401335296,121.1436726950736,15.36314930645765,38.32172360158929,1.0013046,5.311270829148945,2.4776013,0.5534955,0.9461015295677526,Below Top 5% Threshold
3236441892590973568,83.33944280702126,4.100011832556652,45.127171278315,1.6287613,6.785603443270199,24.94299,1.9782088,0.9460066088027459,Unexplained Astrometric Tension (High Priority)
4380546791414118528,257.4386102727725,-0.04326756849854,45.80358138702326,0.9590268,4.862967815677964,8.996485,1.3615425,0.9458866568770254,Below Top 5% Threshold
1937497444157480320,351.67093641836817,45.33861727791325,35.06043417125158,0.8328562,4.521179950593428,3.7104042,0.77061564,0.945782586813301,Below Top 5% Threshold
2276178670828990080,308.67398481778804,73.65952412867455,42.12034961992228,1.7101097,7.461537163053263,32.21252,2.206418,0.9456052137750354,Unexplained Astrometric Tension (High Priority)
1319438043804452352,244.4423420795044,31.80577071163896,28.983747823197135,0.79587555,4.404055787958681,6.760796,1.1805209,0.9455919203129693,Below Top 5% Threshold
2279525756023441664,338.8364438658072,74.6889150664752,39.28445096382318,1.8669281,7.643406560698802,18.36217,1.8046227,0.9454098504083254,Unexplained Astrometric Tension (High Priority)
2300220420283692672,324.24405560019903,82.92107202270006,48.47767052173423,0.9030628,5.145854286603969,30.176743,2.1934657,0.9452436479576093,Unexplained Astrometric Tension (High Priority)
633143119335924736,142.70962083466884,18.251091243043884,40.65670909662253,1.3353453,6.640332888329912,8.108106,1.2394252,0.9451974637328113,Below Top 5% Threshold
3394271667157948160,80.86059328972586,16.980811647339905,47.9395318368974,0.76832056,4.559516557357139,2.3655486,0.5327167,0.9451540220142283,Below Top 5% Threshold
6912161147450851840,317.1892170475512,-4.42686813905115,28.693674304611623,1.4621925,6.767437177897848,23.86802,2.0404422,0.9451364158926756,Unexplained Astrometric Tension (High Priority)
6472349246436307456,305.40806744403903,-54.81313759184505,44.26120342825322,0.8785329,5.248197910567917,3.3762271,0.6993088,0.9450492193927618,Below Top 5% Threshold
3765015370155449088,151.8067388705116,-14.304375027154638,39.530711491664434,1.6715498,6.632151844788685,22.440063,1.9471605,0.9446568492456596,Unexplained Astrometric Tension (High Priority)
5881899648280568192,234.83192042332016,-58.93330843524663,39.97404565749749,1.4155283,6.803120479138174,8.079332,1.2447218,0.9446363714192502,Below Top 5% Threshold
6224299285781594624,224.62666134682155,-28.70995816877197,48.09005053468794,0.72504187,4.131089432771472,2.387183,0.53699285,0.9446091776194279,Below Top 5% Threshold
5649253020818837760,135.45283574960416,-26.56222355840352,49.16895736080048,0.6809292,3.6604460046394847,13.998488,1.691021,0.9444117808151996,Unexplained Astrometric Tension (High Priority)
2235729905789807872,299.13776511075605,59.16118490057451,27.163457815187584,1.6305237,7.336905733358623,7.928324,1.260738,0.9438213067512913,Below Top 5% Threshold
