source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,visibility_periods_used,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,plx_snr,pm_tot,vt_kms,log_ruwe,log_noise,tension_score
6105056562547961472,219.33686131646218,-40.04809250948047,20.356331807856883,0.02444001,-409.0595071437258,0.021505777,-241.51078414876645,0.022683669,1.1356431,0.014825943,12,13.647761,15.1334505,12.460791,1.4406135,-25.072432,1.125336,False,,832.9101550444766,475.0338295793468,110.62325174110455,0.055241875,0.0063915597,0.061633434
3931836920749499008,189.33018905284592,13.180355291556246,23.545514197522852,0.025276337,-179.458188273539,0.033260327,110.3338173591075,0.033770807,1.102372,0.045364108,14,14.330604,15.914321,13.112527,1.4611832,4.1107264,2.8093038,False,3200.547,931.5239928234322,210.6627460930239,42.413192576472206,0.042328194,0.019267598,0.06159579
6520037848875482112,339.5859978179874,-44.1442765522124,21.804273757593098,0.014314135,115.83630601226902,0.009772549,-2.4247429960010276,0.012828711,1.0589892,0.08811884,22,10.027734,10.62295,9.298193,1.2433547,-6.1812315,0.20906684,True,,1523.2687381344085,115.86168119427876,25.189503211946064,0.024891518,0.03667631,0.061567828
3021127760340312064,90.98243983366697,-4.74017931512344,24.591891233939332,0.016131615,-45.313155092208454,0.01820634,-103.5526569684135,0.016091095,1.1064075,0.041473318,19,13.959255,15.545545,12.741683,1.4601846,7.254301,2.1098294,False,3004.6948,1524.4531206654756,113.03289251199605,21.788850270565728,0.04391512,0.017648127,0.061563246
5604381435896655488,107.28842118651399,-31.5495116871287,24.075856629490833,0.012629097,-57.73003214823726,0.012270693,141.06610057305696,0.012777437,1.0599937,0.08702677,27,9.77881,10.374575,9.047751,1.2442944,30.731583,0.14962465,False,4501.2803,1906.3798468710693,152.42178762474978,30.011431065610996,0.025303302,0.036240216,0.061543517
3553216483953017600,166.10673880686753,-17.803671592771636,38.35775801402159,0.03115666,341.52103617239504,0.025113959,-299.3564835399909,0.023308264,1.050799,0.09652608,14,14.125424,16.082832,12.815662,1.5259618,19.595787,2.574624,False,3012.7256,1231.1255150480968,454.14856862671627,56.126264322615256,0.021519655,0.040018946,0.0615386
4520792385770426496,284.56774435117387,21.711724391390035,26.029261794830575,0.021993913,4.376530396629551,0.01651056,137.0134552555042,0.02096928,1.0724156,0.07440094,27,14.785307,16.543589,13.523791,1.4888957,-36.133938,2.3961282,False,,1183.4757227181149,137.08333574641622,24.9657268703207,0.030363118,0.031166364,0.06152948
2034581091118259328,296.60213388303396,32.015321302930666,71.71549886049584,0.01586321,464.78953303239547,0.013777895,-391.6575760290797,0.015029306,1.0425277,0.10520251,25,9.308386,10.368759,8.285472,1.3529823,-4.8544145,0.13914838,False,3611.2732,4520.869296218699,607.8033949209618,40.176444496687566,0.018087592,0.04344188,0.061529472
1744854142156208128,318.3442580466833,11.211450282116937,21.846616839054096,0.024443112,162.89943678302984,0.021778168,-16.163618593183934,0.016664466,1.0223645,0.12696427,17,8.0297575,8.348507,7.5363584,1.2038054,-49.2993,0.13226214,False,5707.891,893.7739416582815,163.699386285515,35.520924609143954,0.00960576,0.05191017,0.061515927
2733790256348020608,334.31696359442174,12.898928495382219,32.68069399428501,0.027420038,850.0956940357863,0.023934532,98.50303330596469,0.022944385,1.0199426,0.1295943,12,6.89919,7.1983447,6.4264593,1.2011489,-25.134167,0.1548162,False,5789.645,1191.85442297139,855.7835804621758,124.13495228659957,0.008575749,0.052922502,0.06149825
4521218480890008192,287.5519944204798,23.018345236289452,30.364377526914478,0.02227121,261.4682247788975,0.012820625,332.0295162241134,0.021139937,1.0485733,0.09874464,28,14.948395,16.875498,13.648115,1.5171168,-47.274994,3.0918238,False,3030.6575,1363.3914403425074,422.62185486915706,65.97949266622672,0.020598777,0.040896766,0.061495543
