source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,ruwe,dr2_source_id,dr3_source_id,angular_distance,Proba,plx_sn
64916751349465856,57.24294597152945,23.09402124719942,7.38945455734106,0.033159323,20.627002035060737,0.040310703,-46.77767940688765,0.026018068,15.26213,1.0955359,64916751349465856,64916751349465856,0.010217553,1.0,222.8469667239319
64984951133439232,56.552852464053856,23.587012648241203,7.280859159894756,0.09170236,20.858783200882606,0.09618676,-44.736201780282386,0.06820962,17.09217,1.0779377,64984951133439232,64984951133439232,0.038631,0.9,79.39664151807429
63826070174824192,57.96492519317743,21.821211162958722,7.520908413838251,0.058240574,20.684256689137317,0.07128362,-45.116088434998034,0.04518986,16.288523,1.1198117,63826070174824192,63826070174824192,0.20971102,1.0,129.13520448456234
63999999169130112,56.630577272862354,22.305310419986274,7.432473633593599,0.06450196,19.543662369430454,0.07703707,-46.412852716344204,0.05918031,16.615885,1.0838587,63999999169130112,63999999169130112,0.041840322,1.0,115.22864148410554
64804360644343424,56.66843414271722,22.84418456402768,7.498059675999509,0.10608541,20.17711425081245,0.12077569,-46.9291652190401,0.09301123,17.284359,0.9240154,64804360644343424,64804360644343424,0.07580501,1.0,70.67946025945704
64934893291213952,57.11688600086402,23.300556775545953,7.461381901990386,0.01333222,20.398676841565134,0.016288392,-45.457547140444355,0.010648313,12.242328,1.0005586,64934893291213952,64934893291213952,0.06302996,1.0,559.6503820863032
64936508198907904,57.18936995061114,23.33871256339361,7.447798847561577,0.013643309,18.982770188489233,0.016061822,-45.7642685493916,0.011030738,12.882789,0.91519207,64936508198907904,64936508198907904,0.111213215,1.0,545.8938954776936
64946025846426752,57.2033347873996,23.41318138675708,7.362773276027829,0.093172885,19.200505579399927,0.10576362,-47.02477563440708,0.0806117,17.347544,1.0406598,64946025846426752,64946025846426752,0.0683622,1.0,79.02270320695877
64981137202021376,56.51728508779695,23.40531966531974,7.349143996550216,0.014684566,19.01388855774152,0.017904876,-45.462388901362175,0.012832305,12.397641,1.0410229,64981137202021376,64981137202021376,0.097914845,1.0,500.4672149039402
63717665199974016,57.343901720159984,21.632098141735444,7.557019272421872,0.0676869,20.408068946671825,0.084389806,-46.356015875885454,0.05279446,16.790188,0.98182935,63717665199974016,63717665199974016,0.18407595,1.0,111.64670293647957
64129294866302336,56.97574688018189,22.656941491685657,7.334420448765222,0.08047028,21.156998323062908,0.09934401,-46.783284011777134,0.06635867,16.8719,1.0449551,64129294866302336,64129294866302336,0.12801167,0.9,91.14446417669272
64671903852618624,54.59418238508955,22.499479201832393,7.388471608091407,0.016214505,21.468512882706108,0.021254351,-44.80755231263008,0.012798345,9.941272,0.8698339,64671903852618624,64671903852618624,0.09105968,1.0,455.67050501477985
64808204638390912,56.66006365313638,22.919584206915975,7.1525685788631295,0.020364206,19.92415292387568,0.022785291,-43.54934665259477,0.017274095,9.306278,1.0373341,64808204638390912,64808204638390912,0.19045712,1.0,351.23237699585127
