source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe
887894294748032,46.062861804352956,2.3346589081530413,0.9322437809430669,7.2869316094790495,-5.207134150816214,15.663113,0.96521866
8722597542139648,45.59600095397227,8.838294739613639,1.1368499149147904,-2.9387377795379503,1.6238189143173236,17.493166,0.9684581
922735069432960,45.32737811747646,2.321350598267346,1.138306791796454,13.72085519547799,-9.886273710482294,14.540351,1.6238915
3306854235578752,49.559697231942465,5.627846206248957,0.615477356984929,0.5717609221786685,-9.252119330088133,15.092076,1.2408938
1933461133304320,45.359618260288585,3.8006731388607955,0.5100944469052816,-2.006255835741871,-6.717108863116694,15.370885,0.9760384
180736519432320,45.964600835121985,1.019562038256298,0.8836623056249194,-8.291788968872932,-9.871646758139367,7.8969316,1.031571
7675763688547712,45.208152434438475,7.01439174019757,1.1593786979062704,-16.935563030422294,-50.360921397002926,17.209627,1.0130903
12524575607474688,51.99793455361599,9.49254861950842,1.0497968715523953,-9.470430539262201,-2.7710265513506984,13.652595,2.57519
1845019166831360,45.89219849082787,3.302466133717677,1.2430227378629433,14.611594873753862,0.8004828272891064,14.92729,0.8511202
9355542577875200,50.19309254672577,6.1347988466940695,1.881270596405877,15.957932697359738,-1.681193459585951,16.348793,3.0346415
2750737575085696,47.35823792508495,4.064956904348476,0.32880856472948244,2.5546075442479164,-2.3836091951009153,17.618288,1.0309554
959328190809216,45.91417382298292,2.5840783657793005,0.7570597513688277,4.342637512573014,4.966352514728302,12.993471,6.3521824
2175727353370752,45.45689704754631,4.329219526846996,0.7671271954179287,10.950379533160506,-8.072833479337023,17.193712,1.0780475
10381867963083520,49.990059421989976,7.288941340243549,0.6490610244877414,1.6340557137929472,-3.5135519020694095,17.470818,0.9689194
3492534261734656,46.568849107583205,4.393338976315995,0.9967349133931077,7.464459749611864,-9.122658352761004,17.805796,0.90932566
576182748381952,46.50265845577857,1.4390061116696191,2.3642175098268257,2.4970197643439005,-13.246705616440389,15.112901,1.100354
2148892397467648,45.45083671533249,4.017149672646972,0.9894415775739361,-0.908234661311744,4.3164994965887455,16.5168,1.0255885
936788202400256,45.084290668398765,2.3165611155923576,1.9214338451444501,20.36285718957722,-26.30372280688238,14.702777,0.95462424
2994764732017152,50.386776267917554,4.677281168987161,0.971568164943505,4.836344605282896,-2.7654443545141567,17.796635,0.95949316
15707008934827904,47.5005255579036,11.437043588490416,0.9887747277700972,-0.5072895471211587,-20.68593106682788,14.147779,1.1657931
757911404626048,47.214459101624044,2.311187051337417,1.6404859131038652,8.18610049347821,8.919022985533871,15.065534,1.0754077
198053827541760,45.808735670765756,1.1512785230725797,0.9823837453627385,2.5671021630697157,4.424270873238517,13.566886,1.1061589
751176895927936,47.69403499659063,2.3822270704856,1.2156340585857832,6.809637148615645,-15.031627523759093,17.02184,1.0044822
3239577867889536,49.30946784278411,4.899363288046497,1.6954140673040552,-0.2990586069492773,2.907839855514423,14.22478,1.0060111
12764303502096256,50.91362965778597,9.650368424167683,1.014052010933755,-8.036526413705374,-6.11663227549407,14.31667,1.0387654
275225799903104,45.76657402368576,1.605034153735454,2.3360955768861453,-6.656877125884794,-8.857358584522192,16.51707,0.9065577
3186281618743424,48.00005109654295,4.759285215120018,1.520297594279103,3.9295602500223774,-16.291580445460962,15.672449,1.2922746
