source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe,phot_bp_mean_mag,phot_rp_mean_mag
5184574977143804160,42.66755380683425,-4.670797970064645,1.727822976638472,10.375871785958015,9.86887519021591,17.09089,1.0221475,18.03175,16.144205
5184576935648872704,42.29501804729365,-4.867745453054578,1.1241965359014823,11.398570595465866,-1.1954473879209013,16.701727,1.1109152,17.367489,15.923313
5184578481837122944,42.532123336320026,-4.7818463544077074,1.4642795193401443,4.336682318310333,-7.685126516577944,14.430101,1.0072806,14.794994,13.895629
5184579134672126208,42.38966134650201,-4.785695548661877,0.9700257399848164,11.398629676033018,-0.519730624389186,14.189384,1.0581907,14.468652,13.747378
5184581952170673024,42.24769777830781,-4.739635355411372,0.535311385549365,5.496400051880961,-3.1152416505348395,17.968447,0.939116,18.642721,17.197186
5184583734581929728,42.313836187102915,-4.686303023634768,0.3449786707361253,10.137097504933774,-13.0617238728677,17.977184,1.0767411,18.304829,17.504187
5184590473385785472,42.44621971907046,-4.613940351731032,3.5988724768803264,-11.955166802677883,11.730268956527002,12.121921,1.1590744,12.456703,11.619132
5184607859413411072,42.928889445914635,-4.47421061823244,0.4921415683001818,6.0010883834392805,-3.7498757487243517,16.550142,1.0402893,16.920202,16.003931
5184628062939565952,42.86429701603209,-4.225877199306841,0.8075490226502954,1.2023518911419457,-10.8390358005538,16.321949,0.9325428,16.810616,15.682821
5184631189675793408,43.724471373104386,-4.635505786677292,1.036620199788371,10.599768771451021,-3.095619392554287,13.712458,3.8916676,14.058637,13.191687
5184631601992653440,43.7177151936798,-4.600069840766145,1.2932769957248467,0.6946362927316155,-0.06813349957288778,13.943742,1.1832713,14.341762,13.380472
5184632014309500416,43.612758754124926,-4.6159422677899515,0.31989161014602774,0.4727010950506494,-3.197108067536142,17.04958,1.0709484,17.358847,16.586456
5184632181812930688,43.68078829185812,-4.620427970420922,0.5244637926137845,2.6604346634587435,-3.5829522896744512,17.674953,1.2756052,18.090397,17.00767
5184635652146215168,43.660584108906825,-4.555612452986164,1.0652353447684522,13.705467233096108,-5.372763180962014,17.539085,0.93745697,18.383968,16.664982
5184640256351535232,43.88358575205418,-4.47383219730348,0.801747847379213,12.658699892868096,-5.971009866875107,16.467592,0.9672124,16.984583,15.800348
5184644139001620096,43.76619464548548,-4.4339675338449265,0.819868746985473,3.0119962073721753,-4.48947660034017,16.610767,1.0289596,17.094114,15.967564
5184644864851642112,43.734591634960516,-4.422589015267671,3.8562986361065468,2.5512718795715275,-48.84338699924254,13.511796,27.240898,14.140581,12.540674
5184647270033337216,43.394282105507166,-4.547787854862112,0.2575764458139239,9.169483145208943,0.9428869410285943,17.595871,0.95516014,17.876331,17.162502
5184654554297834880,43.39397123126406,-4.352210293174396,0.8900068736968555,0.647608417798649,-4.271436073738311,17.227118,1.082805,17.780497,16.51558
5184657470580126848,43.71794416889815,-4.3568049106630395,0.5312040871565112,9.883552857425652,0.21086277807532136,17.955805,1.0398365,18.292604,17.39481
5184667095602382592,43.963225438749745,-4.34247982652088,2.6041722923291624,6.351697092483107,13.53875844926257,13.9775915,0.944935,14.447072,13.352778
5184669427769430784,43.81203798890123,-4.316696722282777,1.0483585887057036,1.1815849403003549,-12.215928979659935,17.117573,0.98367107,17.898022,16.286686
5184670565935957120,43.959782074260694,-4.2796564279073595,0.31517914989886847,-0.09822395054402511,-9.413345140814062,17.615524,1.0070173,18.127748,17.058758
5184673074196855552,44.182752862396796,-4.253000836906813,1.1268226508283605,-4.990601859058922,-14.362756547366962,14.215542,1.0568407,14.586404,13.677441
5184682724988098944,43.724849640363004,-4.220139079227082,4.075665428740794,11.95569581190652,5.72849378923998,16.322123,1.0172832,17.532383,15.231726
5184687677085640192,43.68379803887397,-4.120460194976914,0.48809305512985857,0.04807485954512975,-0.8954665070310133,17.079023,1.1213489,17.535645,16.450495
5184691078699735680,43.89889894643537,-4.1255514045254005,1.1557498378692526,-1.9175155930887762,0.17609145225399042,17.567072,0.93915474,18.409195,16.696451
5184695816048406784,43.80937813637767,-4.026404791274158,1.8922911536618257,11.352284836190421,-7.287600630369132,12.43162,1.0057921,12.740444,11.958161
5184696060861796224,43.860513139905756,-4.00727422108089,1.8005710869345743,2.2510833134387997,2.1195848757893585,13.458305,1.0749977,13.779561,12.969302
5184696434523855360,43.84849488967687,-3.9729211829457403,3.674422967539685,-25.204966675289675,-26.934089658995195,16.461004,1.1239856,17.593002,15.414967
5184698534762954368,43.923805630191545,-3.9114828779399957,0.22269525215230726,2.72998423718823,-4.654557864897502,17.945988,1.0153751,18.337006,17.386208
5184703482565276032,43.138001720660434,-4.363640852157487,1.0210619904024456,-0.6934767508962227,-10.41102686753153,16.617733,1.0523841,17.270851,15.837504
5184712759694625024,43.35596996376842,-4.18108045003871,0.6687940119328865,7.611426184447113,-9.450197579021037,16.429415,0.9915558,16.793884,15.8923435
5184714443321803008,43.3867912887155,-4.144877296094515,0.4061765327100597,6.93901534085173,0.5755000199088839,15.991327,1.0062889,16.337944,15.481342
5184720765513645952,42.96857742179845,-4.236894633343757,2.605071232410923,40.18196827188663,-13.439570081842744,17.080463,1.0367049,18.440556,15.93722
5184721895089613056,42.93679486657123,-4.183829539605559,0.6980670924360791,2.7216987420595826,-3.3618984593875028,17.963352,1.0745468,18.491405,17.290722
5184722724018731648,42.9520165013643,-4.131719331780795,0.41352363065378556,0.8886902291929929,-5.476440739669891,15.383876,1.0202352,15.721179,14.878583
5184724751243293568,43.08395178279756,-4.069855993517343,2.1382000121431965,34.758943689230705,12.30507017526624,15.30739,0.98175514,16.016998,14.48299
5184726258776402176,43.179333934989394,-4.126925930801604,0.418409966567999,33.14525058498819,-6.671639704118238,17.679737,0.9549373,18.029427,17.146711
5184733336882381056,43.24675410676442,-3.952807431520196,1.9516241236871643,-8.404967692252725,-23.887350107663952,12.493356,1.1130817,12.802578,12.018719
5184733543040972032,43.2583251200089,-3.921744293101109,0.293260692165583,1.9354158247948363,-1.4008134040008264,16.752174,1.0010029,17.034271,16.296764
5187182365889891072,44.25054447418714,-2.6789197872939003,0.5316159072898786,5.729614974632472,2.6277078252154396,16.395119,0.9812866,16.773254,15.845055
5187182980069601024,44.149172403234985,-2.665109795634996,1.752408215217799,6.214446117844184,1.5876801599858568,13.352048,1.5066625,13.667958,12.86971
5187183186228071936,44.22834983093534,-2.6635722097533545,0.8214148719657554,5.797320934395254,2.5723580271255253,17.608576,1.0283113,18.105068,16.94898
5187185526985824640,44.01596922151604,-2.6601990734396352,1.2198368611360004,33.73012533628007,-11.150634606004003,14.504059,1.0281718,14.857176,13.978193
5187188099670660480,44.29170849894636,-2.656277765903472,1.6115336591147704,16.18885288684072,-11.462551055138583,16.633387,0.9640892,17.540232,15.671697
5187195319511242880,44.37388133937505,-2.470177604118981,1.8159635029524606,13.057098707616763,-4.963902436001917,15.443068,1.0280348,16.059408,14.693957
5187212877337570816,44.8951015774087,-2.3273497874131013,1.6884085035122727,-6.6601316467736424,3.506738478439812,16.851929,1.1333711,17.704931,15.952618
5187218959011236224,44.419687024759966,-2.4317360804483066,0.6345539338694433,8.560605272320831,-6.147513275957387,17.142195,1.0397135,17.547504,16.56929
5187223902518567808,44.727930834103184,-2.311542607154437,2.1523638436849857,-0.11727119889525393,-1.3539433958936975,17.616018,0.98621774,18.989408,16.473663
5187229434436386176,44.5670555031277,-2.205599564356929,5.477049994790123,-16.50377633248131,-10.78638453147632,12.271511,1.7485747,12.741728,11.6297035
5187241086682945152,44.104689272175996,-2.502796506169865,2.8135824063225034,30.247627008738547,14.489114358797574,16.082964,2.3406525,16.908497,14.83502
5187243315770285056,44.17520836669606,-2.4309139594112317,0.6550538836850093,0.8828345855689043,-4.333216236125238,17.824055,0.96602434,18.4396,17.065063
5187249878480291968,43.75056426451686,-2.502396958881695,0.7213708532077674,9.841269746167722,-6.2790953881702025,17.823265,1.0665013,18.468266,17.065794
5187251428964010880,43.77918547737129,-2.4250754659044733,1.5936304007277868,9.721274183272083,-4.157877791325031,16.57601,1.0713849,17.35559,15.738339
5187276850879052416,44.49011279724307,-2.166059229371838,3.297322920049834,9.348337961880553,-36.67419649681272,16.734568,0.9916572,17.88051,15.662171
5187277400631227392,44.39828072535322,-2.1690943786047843,5.586401849355167,46.603941542183904,24.978770465200448,17.674456,0.98196054,19.284191,16.448462
5187278603222076928,44.57364020944508,-2.1059911467505996,0.9061571370883741,2.6285290103042693,5.0807417815263864,17.696415,1.114272,18.658136,16.744513
5187278985474149632,44.57230707747381,-2.0985295846865,0.8349324327676099,7.933295070995811,-21.650054903698138,16.147825,1.0476457,16.610485,15.508094
5187283383520659712,44.49235232724639,-2.0170320503558012,1.1402476816648637,-1.7878520839323762,-15.3913860923557,14.32496,0.94858795,14.680291,13.804491
5187284105075165568,44.43633818141008,-1.9900242203123795,2.011989540911788,2.158156803252864,-1.304713584874512,13.161913,0.9953409,13.494137,12.6642885
5187286407177618944,44.125843634842404,-2.154410625601244,0.5492393718306297,6.697773859550821,-1.6711597569046788,15.175187,1.0591915,15.534829,14.651991
5187287364954957312,44.210767970337,-2.109476906298656,3.8078937501319725,23.523421946285026,-4.168690213771905,17.211634,1.0166917,18.690226,16.017397
5187294344277201024,44.36327877563658,-2.012850148555104,1.0384533911527598,12.143832657126358,0.6716114992605321,14.470422,1.0405222,14.800033,13.965525
