source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,simbad_main_id,simbad_otype_raw,simbad_sep_arcsec,simbad_match_count,crossmatch_quality,simbad_status,label_confidence_tier,catalog_source,query_radius_arcsec,from_cache
4657651720525836032,84.52116702545122,-69.40223261632383,20.19516,0.66280365,0.4134996550355641,0.48961285,0.8445441,0.3611647813565772,0.9133423615175126,1.0558648,0.89630854,0.027938172,0.075753264,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657222125053709184,84.38094917934347,-70.24775515618171,19.543396,0.6587696,0.3212776217037177,0.43987885,0.7303775,0.4830837769402291,0.1523167818046152,1.33667,0.89567983,0.006398886,0.09792125,Gaia DR3 4657222125053709184,RR*,0.008104443556530524,1,Excellent,Match,Tier_1_Stellar_High,SIMBAD,1.0,True
966780615591466368,102.2482135162901,48.10862477776119,18.81544,0.5580025,-0.1800445306315248,0.30438963,-0.5914936,-0.7809156915940241,-0.5698003062160124,0.9976065,0.8951679,0.010658186,0.094173975,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
2108043345573817472,274.5415357806576,37.0150815380614,19.693483,0.57214546,-0.1589970211520315,0.40436706,-0.3931997,0.1464473708191572,-0.0991012163197649,0.996097,0.89456296,0.0058726924,0.0995643,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4656186556841349632,70.09818603986362,-68.99525408611322,20.381495,0.69527245,-0.1944136425165006,0.806303,-0.24111734,0.541464079001615,0.6991242794958251,1.0333937,0.8943659,0.00086666003,0.10476739,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657931168410261504,81.40394378884612,-70.1097582151133,20.018604,0.5675659,-0.2315253241708544,0.464501,-0.49843884,0.356186564071032,-0.9053945897959922,0.9816357,0.89402306,0.08446816,1.1644439e-06,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
2313979571353160192,359.50335940471456,-32.56748689188112,20.373352,0.6493702,-0.4199069559449663,0.94322,-0.44518453,-0.0464475168106849,-0.6240057843509742,1.1123726,0.8938199,0.00014914945,0.106030874,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
666056351374096128,129.266944810189,22.764561888074997,18.039537,0.69299126,-0.1238602100371829,0.16793083,-0.7375668,-0.6825018189169342,-0.094866352347001,0.9528461,0.89298594,0.10583765,0.0011764161,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4658306209152818048,80.39341060972804,-68.95987638092979,19.641193,0.5730095,-0.428331115811236,0.38587716,-1.1100193,-0.3546130110903559,-0.8327457110364812,1.2199169,0.8928011,0.10719828,2.505339e-09,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4599115443724717824,261.72116968252743,30.07781313866704,18.2961,0.6962471,-0.1134785356440509,0.16843024,-0.67374206,-0.6600003749608248,-0.98314354823084,1.1605415,0.8924413,0.10492544,0.0026332708,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
3083989245283865600,120.2407768721243,-0.3229711107885176,18.729382,0.58656883,-0.1238742900833245,0.2204879,-0.561819,-0.8703946288952487,-0.4328978916936505,1.0337827,0.8922176,0.10778216,4.6554663e-10,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4660288525495283456,84.15127120975461,-66.38387002918591,20.10398,0.61018944,0.165819889212351,0.5425564,0.30562702,0.9015190368810122,0.4557433796818448,1.062785,0.8913859,0.0005278815,0.1080862,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4687431756755448064,16.72405226751197,-72.60344496232669,19.424591,0.52929497,0.2443467335273735,0.4234759,0.5770027,0.4537675098793354,-0.4086247891163772,1.3230823,0.8913821,0.10861783,1.5241716e-10,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4651913682879382272,81.30801117175903,-70.52184178917445,18.85463,0.6209278,0.0381583907063597,0.16919252,0.22553237,0.6754561071286584,-0.481700880421891,1.1440896,0.89096314,0.109016426,5.2140553e-08,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4658326103444993920,79.81721413823126,-68.66507252712753,19.192278,0.50240517,-0.3837521087540485,0.26538527,-1.4460188,0.929254966191162,-0.582653949628384,1.0456918,0.89043313,0.10955137,1.4634236e-07,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4656518334471276416,66.89603684396972,-68.03998963726828,20.507605,0.64539146,0.2560490426244136,0.5471016,0.46801004,0.7484023305654846,-0.260076334734144,1.0138345,0.89042825,0.004938938,0.104632854,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
1543284214488017536,191.59835505345623,48.23665673819837,19.802708,0.68257713,-0.3793858018528551,0.4394056,-0.8634069,0.1317959692752336,0.0677663984181777,1.2554759,0.8900455,0.1099545,2.1092657e-14,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4685677760818020992,13.664217899346676,-73.60408069149781,20.225964,0.503088,0.0926452455734681,0.45358276,0.20425212,0.460364998361535,-0.3469743322042332,0.9835305,0.88984376,0.10451132,9.105306e-08,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657275313943230080,83.62883603360166,-69.68960896428723,19.1617,0.6542225,-0.0574019799588424,0.3350435,-0.17132695,0.8816019170898823,-0.5222470820343136,1.3772489,0.88939446,0.045467988,0.065137595,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4651700034010120576,82.75124837774833,-71.76947749043408,19.367416,0.62200546,-0.0210941768568393,0.32305157,-0.06529662,0.5361827360960365,-0.1117383631964118,1.0171747,0.88918394,0.0013826502,0.10943337,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4658090155114082944,80.65991758470834,-69.29145291828752,19.163534,0.59041214,-0.4598258052140795,0.253697,-1.8125,0.8222176881943329,-0.0988883996353997,1.2685947,0.88916135,0.11083871,3.1189343e-10,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
430129915165423104,9.058565120306522,60.91352247600166,20.471794,0.66529274,-0.0633040312348754,1.1228019,-0.056380413,0.4826102692051954,-0.8717455735255425,1.0478493,0.88863224,9.898192e-09,0.11136778,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
3626926192996982784,192.1593613413169,-9.256790243815445,20.710838,0.68301964,0.2643427752370383,1.7270421,0.153061,0.1345295087602989,0.680745788194824,1.3240532,0.8883889,0.08837845,0.023232628,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4657218448520512128,84.72419736169994,-70.33806985505909,19.63381,0.5619526,0.1119556410422978,0.34806958,0.3216473,0.9530911092014672,0.4993905699261353,1.2154762,0.8882025,0.11179448,1.2747835e-08,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4661332649221378048,75.74062288988827,-68.56790239093823,20.01873,0.62117004,-0.0526119440338027,0.45473507,-0.11569802,0.2424251379245343,0.8270265504234523,1.0235789,0.88803065,0.111926675,2.2540828e-08,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4675282084511227520,65.06510686168697,-63.96260132771259,19.901516,0.54994583,-0.159459237746375,0.3921263,-0.40665275,-0.1889097080289147,-0.2700994516275353,1.1430093,0.8874388,0.112556264,1.15723395e-08,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
2138841765783132544,296.6328762015304,55.76799273541185,18.723373,0.68831635,0.148657578899864,0.23418283,0.6347928,0.5783433908681243,0.7372828696813672,0.9988565,0.887259,0.0025126962,0.11022814,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
1696929557037116928,230.80097063925345,72.36514342586909,19.847675,0.6809788,0.1035967325704837,0.36266667,0.28565276,0.1376197909833467,-0.1744933493740713,1.1332638,0.88601685,0.112316705,0.0016663764,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
4651368187673598976,79.90004708605619,-71.8137415161883,20.159496,0.64185524,0.2934161372749586,0.7350901,0.39915672,0.7678577194695825,0.3140142624452948,1.3388282,0.8854349,0.011685277,0.10287981,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
