max,mean,p95,top5_mean
0.41633055215842335,0.23576002508380264,0.2963553269212107,0.30136144585842617
0.4101942023801752,0.2318786183119066,0.34119803198497495,0.3281342819549195
0.39827172306975434,0.2313927801600203,0.3652686874704803,0.3384702269662776
0.3061545881632122,0.23623276567590273,0.30359986198195715,0.29190536603230155
0.38841018540178196,0.2395040715915869,0.3368914260417405,0.33591566844260246
0.3723688846460704,0.23870796465388475,0.32618988547395966,0.3131163476135531
0.467304571241435,0.2322441748275439,0.3565980731648085,0.3421095721462697
0.39988107301679926,0.25622364845343926,0.3889015489316526,0.3611328167154372
0.42757293745127983,0.24483596943458288,0.393208650023686,0.3427546093512189
0.32402702145404233,0.2405678254222707,0.3110197726298257,0.30210275043716356
0.31768243250227995,0.22624722037282413,0.3052541488457636,0.2841295261424829
0.4543374278894009,0.2337703950607183,0.31816407629733984,0.3278609695396426
0.41024227429620674,0.23157554690025456,0.34146529102971956,0.3295912138235608
0.3934069872929653,0.23276020189174304,0.3159521460627859,0.3116496421868199
0.3712354503772151,0.24738823675306856,0.32814059206494883,0.319002594737508
0.499908889524634,0.2577763382916897,0.4235877686955356,0.38034151706858177
0.3679332150720837,0.22718576603501633,0.3044106627405991,0.30489363164742717
0.46452527181256925,0.25317049466849173,0.3521514104799436,0.341667864902367
0.3368235927233235,0.2310706053622607,0.32051772683015783,0.31523496773244997
0.3768014697555462,0.22575818740966466,0.3743808621638126,0.30751914598349017
0.3514197033146774,0.23223636289747213,0.3401769752870194,0.3167385103843613
0.3495351222045943,0.22043982372438584,0.3488533678579177,0.31731237906296
0.40034704929944614,0.2259157295155545,0.338878465278202,0.31182460222478015
0.33097460920077365,0.23685804724250992,0.3309370477611805,0.3122779325994135
0.30327309546877174,0.22901314742011808,0.29416838427066594,0.2816373654969589
0.4222493045565936,0.24394992448979613,0.3988364977782514,0.3517786675353867
0.4136746352787071,0.24729709789507884,0.3513658156986274,0.3381421619567788
0.3927697173606181,0.24516681966134915,0.3289896256330916,0.3197657779664014
0.33694009336400416,0.2192719801879282,0.3208323748415465,0.3069490305645304
0.48576772586624306,0.2259007745046259,0.32181495792138115,0.3231055359931546
0.43905190981183,0.2521082512359822,0.43826336456739967,0.3681359253155905
0.3769288777801831,0.23565066641148977,0.3283328128956557,0.30988188578120446
0.5089145428219234,0.25103265984294615,0.4154570512979756,0.396647493582833
0.3729020699375116,0.23097244554641788,0.33319233418402766,0.31637539536593434
0.4857696675218887,0.24808428849599892,0.38016721430169037,0.35582757718294233
0.3619405339807794,0.23249463233677634,0.3237252078613953,0.3052823333151169
0.3315193873684297,0.23735511098118683,0.2983722630128154,0.28965650205781923
0.352877086795692,0.23038898046192696,0.32342422838087126,0.31590664482934744
0.4860101819305216,0.2404760968358089,0.39710304610857394,0.33966062924622464
0.40602578017442853,0.23272865147421964,0.39079527072456727,0.336557106279833
0.3892935064382827,0.24325796460820723,0.381918835294812,0.3305109628518412
0.3217248864666094,0.2293413975167582,0.30946879408670896,0.30078648793004137
0.31737639924919275,0.22286396800456054,0.31021200110103964,0.2986899324135702
0.3854804764941131,0.228642580864712,0.322300323458078,0.30398779777815127
0.31910393629700906,0.2311491410354223,0.30428086144494204,0.2928531627661418
0.3234449998056013,0.22560547700682013,0.30373799268024043,0.2937248009781085
0.3487757921142001,0.23767390119150816,0.2971880521059591,0.29180582246435305
0.3306488675953903,0.22744328782852669,0.2997435893407264,0.28996635524120806
0.38703707544835875,0.23685147230860049,0.3368851235214401,0.31707845021961856
0.4363566433862154,0.23731210219699142,0.36418460907595307,0.33775654508476105
0.3488656708543896,0.2209412063409614,0.3238302670125482,0.29712221429478014
0.3694851031544419,0.2408440795598306,0.35550129046894835,0.3145641883870048
0.45604929710497366,0.25812745387383723,0.39796777892225604,0.3770986597310978
0.3899965458601658,0.23819515572002561,0.33198552714235074,0.3208243157889891
0.40488289093361307,0.23786523319184985,0.3639310089158278,0.3318867494292356
0.3562396663875098,0.24023183863923148,0.35484597168641907,0.32364156409998596
0.33514540045631147,0.23373101616902048,0.33013967552010526,0.3075121816184169
0.3252864876231336,0.22302416961520796,0.31262696204561596,0.28976912591621035
0.38922161499314833,0.2397213739215308,0.3443214098839448,0.33868832770377083
0.34812763217574755,0.23786395831762622,0.34546274830041157,0.32654718717579134
0.4668781153590928,0.23771301415384113,0.34460921336730244,0.3446977821844318
0.3983344281721216,0.22992966553239105,0.34203070248032735,0.32852462755088246
0.36629202111231596,0.23216881169324305,0.3184863967675095,0.31287873520173515
0.3634415656114924,0.22148104819713513,0.3280010680486846,0.3105116594482245
0.36428559271014055,0.23893679761556266,0.34499241606226133,0.3107102273958625
0.38417229160991456,0.2294977842119282,0.3396878955468409,0.31271493962940544
0.3967535949185265,0.23093991653648754,0.308898265098882,0.3073655297889551
0.39406644958062437,0.24485932357965715,0.37123444499807823,0.3278601027668095
0.43399213561220723,0.2437800043908527,0.356140925779274,0.3350710571316161
0.48452545616359577,0.24535382129877217,0.3802433566212123,0.34604300138323013
0.3365485670900682,0.240642710988292,0.3204759324650785,0.3139823638520866
0.4742417539015588,0.23990027454746377,0.3724967956371484,0.36324169278047336
0.34835160695970346,0.22108350206414404,0.33841768381433424,0.3115141339422653
0.3295058057714155,0.22213112383854564,0.29341413325293336,0.2905752194265716
0.5222593385653991,0.2501316077766111,0.3628338020377083,0.36391995215143413
0.496801270687546,0.2489589468129495,0.39014312976902393,0.36407337228498715
0.31640005750635325,0.23532471047147907,0.30810473991351245,0.30105139320322516
0.3179709115186192,0.22397043695201346,0.309575476516075,0.2987816305775245
0.3735626705884153,0.23197578795024193,0.33108310955346165,0.3247996316445936
0.32596929142741593,0.22428413660607963,0.3063710941808246,0.28221517720599765
0.36958225321400906,0.22494494483123537,0.296826496574854,0.2969827258410964
0.33541293335363753,0.2236633012036527,0.30074927116379485,0.2887519081872098
0.34938211457806817,0.22462404822495152,0.3031251289083799,0.2994412683298937
0.3248510511941389,0.2187750081187078,0.3144559831593986,0.2855549032404953
0.3234730065981408,0.22671000417818177,0.3126107837415386,0.2981693255162933
0.3442168291294576,0.23223031453396717,0.3387273622344245,0.3030655404847537
0.34443898404964907,0.2271888050344347,0.30259844431258126,0.2862252177422908
0.41316311221968016,0.23005327625180752,0.34061071202678733,0.3345623279229155
0.36211524090783137,0.23875847479643833,0.32917132460999265,0.305044205278312
0.3760522268239951,0.2363122394384364,0.3180065814116018,0.31210414631860955
0.35029856223941364,0.23595424174605473,0.3309726075674643,0.31039453961145214
0.2967300721714192,0.2148654194017686,0.28427644022871346,0.28067539275216846
0.4550215483577211,0.23166029518300052,0.30090953445706026,0.3065382368919186
0.3867881084079348,0.2367790777280753,0.35798011003939223,0.31215010505099294
0.42779016798122715,0.24023263817947424,0.3915976435380169,0.3359789917554229
0.3666688592528794,0.22750869073209237,0.3453368110138249,0.3186372303160739
0.4348139928635298,0.23712300332748565,0.4341178364128981,0.3594676152925578
0.4099378013534096,0.22977722808048795,0.3095839188870754,0.31572408997334456
0.6467513307692238,0.2491414172694785,0.40640836236928807,0.36998765336665385
0.3921953952316029,0.23761549176567795,0.3233993653525882,0.3177114797807045
0.3967091609500256,0.23887077827414183,0.3396299030502164,0.32693265874315386
0.34953505314446504,0.23813854692978703,0.34875678100364915,0.32294441475896846
0.349629988970764,0.23610822292835534,0.34318200353642436,0.3109920840278093
0.39016941267045135,0.22611796545113366,0.3627722733167885,0.3155523720339355
0.4402194383871849,0.23352819153099375,0.320984442301569,0.31865351431142963
0.390573111704476,0.23161918889959712,0.30304290046421567,0.3066500623986191
0.3569293556566055,0.2334114390525265,0.3317691017174516,0.3185148598913065
0.4688532977644457,0.23171237923231924,0.3281219489101295,0.32089883811407705
0.3424907437332628,0.23683196719706226,0.33101075128419666,0.30896732266140015
0.4205706790812894,0.23272084950285765,0.34289156379852903,0.32408769383289515
0.3486907806781362,0.23751269061052596,0.297258533137412,0.2932524644023
0.4836165996464008,0.24287012122080048,0.36543202091187366,0.358237005055165
0.5023545945197544,0.24715901718987549,0.39563734293926495,0.3866038910600521
0.3878377972285996,0.22887735371322845,0.3134968177130474,0.30565053910198436
0.3361375958578534,0.23425784658704893,0.32337211721503556,0.28418182968006833
0.34059589447275895,0.2138909593241275,0.32771157289011893,0.30792937981933644
0.6201803263488562,0.2535924001069948,0.4041540910423748,0.3984188473550202
0.3422397823957345,0.23507823519547363,0.324681489432662,0.3142588661135057
0.4051899834682178,0.2340939392155264,0.3647385130828416,0.3292934673474276
0.34055285767096666,0.23172685593246606,0.32626051896962516,0.3064081025507379
0.38749212062790633,0.23089703947122664,0.3609055188313707,0.34896441073891876
0.3407505824249503,0.23169877804510966,0.3174439710686249,0.29876685136533165
0.36815253900552913,0.2398932235021916,0.3190890086315465,0.311554888886995
0.38506818123861436,0.23099719966112195,0.3649716600483457,0.35463854866927136
0.4374689021592217,0.23309286117938827,0.3707418264500049,0.3386081760650984
0.3553585181998431,0.24078643605992794,0.3313370212691476,0.3071570951751846
0.4108048227741912,0.255130224766644,0.38691622622575106,0.3679190831418978
0.3539423420583744,0.23136283431689808,0.3304476088837089,0.31659723560490816
0.41106515422203016,0.23510022106056686,0.33430337512589836,0.3178251621411491
0.4175396952226298,0.24395092582413724,0.3445403777809441,0.31647471749850287
0.4475227766203868,0.23425858103493455,0.36490859752505167,0.337459543211911
0.35054772811383733,0.23466741687886686,0.3180494515942725,0.3101460044235849
0.3862347727908349,0.2215758988207208,0.3287622125515059,0.32248240207212636
0.390855704207817,0.23450051497691224,0.3163218237521046,0.31745374187743486
0.34249328401016904,0.216645696614195,0.29405015399520334,0.2911083546763201
0.30866951056310876,0.22406459496292003,0.3024783034277221,0.2840431164914333
0.35582574791843224,0.22809670190730008,0.32593065931034554,0.29940704040490546
0.3677348162179752,0.24440846464473173,0.3518950506141644,0.3276388459748593
0.5151536098818119,0.23282059755751208,0.34510074673330254,0.34120472604565993
0.3341361276272129,0.24062194628281003,0.32606354660426257,0.3013582069178269
0.55591707182051,0.25370343223752556,0.4700682533820357,0.41028942825243764
0.3480643029121736,0.2386461321614652,0.3334275601586967,0.328750745784469
0.35889196749207775,0.21624065578950072,0.30826911196834617,0.3004003161663681
0.48078743935221235,0.24182020372772117,0.3405654289218577,0.3400741344706028
0.3472039823440693,0.23711253848027306,0.3394842899370029,0.31127436645665996
0.3159780140043591,0.23358201746403984,0.30643077214182557,0.2902145505010281
0.46217685366542455,0.248762570643234,0.34542020700308357,0.3395300527876237
0.43452075602482315,0.2425613642719826,0.41285256657629654,0.3368925889715846
0.32892447918599876,0.21778092041170632,0.305548943370698,0.29669255034503783
0.30751843550137103,0.22993963526241856,0.2985663569631115,0.2861027538386442
0.3664446131909387,0.23828694450887175,0.3249291291896361,0.31671051310316467
0.4228566400871263,0.24971252775970218,0.3571351977995532,0.3452661257764247
0.36546160297354824,0.23476317640741917,0.33895455736159474,0.31488799509439813
0.44051127417377123,0.24271489514210798,0.315367770543046,0.310501666111011
0.3305622113104743,0.2281397758714955,0.3182757774609855,0.3045499997106963
0.38284091094025413,0.23790060339253777,0.33797862300115333,0.32861791639827465
0.3224758495157597,0.22209294621548628,0.31002337623590326,0.29121840485824946
0.3441403354137882,0.23177036052189517,0.32876896763204594,0.3000817493961848
0.4517919335388908,0.24478262033829842,0.344419086393558,0.34427459801959015
0.3100769208862723,0.23201863463073866,0.2990677220096175,0.29020991193433365
0.339588939187263,0.22207548129526605,0.3343693834919924,0.304721491250419
0.47735642769509645,0.2306118513607092,0.32859785005602404,0.32945086756247904
0.3296027591146556,0.20848810598937156,0.3264972501988639,0.3095152305331276
0.33080181293105065,0.22446091297095797,0.31595397653820967,0.3006111880496468
0.34843238048529895,0.22816436568006435,0.3074133120815714,0.3052154372054965
0.29901931773189483,0.23114939818304292,0.2816280931377079,0.2802278969129703
0.3055079632966773,0.2335491982912501,0.2929212770567923,0.28531990342372354
0.3732114773980442,0.24167294138719198,0.35602838023294126,0.3268806348886777
0.38018982882476576,0.23829486753861728,0.3552482115658504,0.32673923434821683
0.3500276792969681,0.23108615279926692,0.32760280674832326,0.310985986914611
0.3548032796171141,0.2422413112856989,0.34983353245185017,0.3219629419621135
0.47798316816659486,0.2374491493688628,0.38084920002218015,0.36994581009716965
0.2892057576025453,0.22818291462118595,0.2808410177251797,0.2737865143040705
0.5229034352149375,0.24560830667158334,0.38836429097613556,0.3609316266909094
0.4192138758518085,0.22982336405552237,0.34566628283559014,0.33588007104865947
0.292083660583316,0.2312790223479931,0.2823660733517275,0.2756452929248424
0.31609222439549933,0.21802008629473063,0.30426292649760467,0.28777179478502785
0.39950864263466007,0.23561497869844283,0.3235713429989839,0.31639592068458733
0.36674780726091466,0.23719678390129487,0.35990231300857817,0.32020227437178994
0.4287710267637697,0.23955167905809266,0.3713759341985796,0.3375474186563324
0.4721004292751015,0.244707859441427,0.3751635290640414,0.35771319944023106
0.3563042210293438,0.24527163009355346,0.3551152552584504,0.33993269041596086
0.40345871107087816,0.24058822830108012,0.40340952511272704,0.3528113212491458
0.4144367381896081,0.2452095635759497,0.3192611414457943,0.32371680532994423
0.3238199135871081,0.23084615283506904,0.3183632851332366,0.30116213469323366
0.3173754905497607,0.22173946126936847,0.297394783904392,0.2917899895138917
0.4039664293961208,0.2399358884025442,0.32362041387499757,0.31838847737796366
0.3243652711606335,0.2320067004098801,0.30880582045171595,0.3054228342837066
0.3609862167228056,0.24072668597331395,0.3418956490350245,0.3186801117010254
0.32102493002676,0.23300444697280312,0.31846992251606926,0.2951231606496717
0.41016974732641415,0.23666495946339564,0.32757992154260085,0.31384932543440347
0.32040080116487446,0.2361087392331095,0.312262750413848,0.2972188562843979
0.40726615061349103,0.23973911198861989,0.3858329765902775,0.3551383045299971
0.43368084685481234,0.2246770880558519,0.3500849110533523,0.32968347224095546
0.36415444955142606,0.24105144021915587,0.3142495998928881,0.3057960831428975
0.35558434712573533,0.23437195423425167,0.34490193478026343,0.3292958445486126
0.5521303646671792,0.24445840929318222,0.3474238688940915,0.34592515170143423
0.3456639373458009,0.24534189317927577,0.3416713724477566,0.3242992660728959
0.35145042936996845,0.2371038029826647,0.34186984465109344,0.31254997676294044
0.4418965485818979,0.22910435815724425,0.4222038683595094,0.34125485588499094
0.3659635126571672,0.23357927201613013,0.31949944962978993,0.3154436626304461
0.4415996748533406,0.24723690979242754,0.4037403988833227,0.3587095128700917
0.3617058247480763,0.23416799026620513,0.3233086743613655,0.301065142330413
0.3900687601378966,0.2285272848564726,0.37114895069270093,0.32637879528287383
0.36121758716771396,0.22431312760812763,0.31074006622110906,0.3098581166239459
0.312017960847719,0.22313004016721527,0.29480740331330885,0.28220958095622484
0.3495204453520532,0.23428720812510404,0.3196882388837164,0.3049076218727973
0.4040308823532659,0.24467392481930897,0.3444053171708561,0.3387974453249437
0.31223697010217594,0.23621912882309118,0.31206794722546005,0.307336390639317
0.31654030139463674,0.22204926616206302,0.30562341206950083,0.29258841122372026
0.3547901365983543,0.24372690426966498,0.3180433117189118,0.2943482987611602
0.4222787056320775,0.24954851592736862,0.4109455309817466,0.3691011880522317
0.40970892559276123,0.2442185542212655,0.4013079809335073,0.36216408526838195
0.41408812785987864,0.23759668369077652,0.36099058261467415,0.34560611042706785
0.3587792351282657,0.23896555645113965,0.3126262445475872,0.2992948677385108
0.3334660896537769,0.2152170734611285,0.2907129360900895,0.28545039659160665
0.41323799765072505,0.23091339939863753,0.3368564639151971,0.333048467169701
0.4210749235636978,0.23757069039584883,0.33313202439155354,0.3384866910974099
0.37353472400010806,0.22987166224238983,0.3379799960495978,0.3204727801472769
0.3083020281924862,0.23138040904286314,0.30680610187529933,0.29675410366223953
0.452020605366289,0.24162839842105566,0.38132897219742345,0.3484985061771536
0.3504687791160167,0.23329381884769154,0.3424253572221155,0.3170947987679642
0.35371250480689154,0.23007475273251207,0.3249366744238986,0.313263031409808
0.3600976152127332,0.2318150683633971,0.3337502583726297,0.3177525611747633
0.3052516359462382,0.22903071648464088,0.30292805945557766,0.29009046198988264
0.38895142821609197,0.23509854693961008,0.3577637275804951,0.31779172797535704
0.3549701192680195,0.23796465491623464,0.3287724824776858,0.32056904559094856
0.3840721043928676,0.237555008803299,0.31090638066415277,0.3112135954908889
0.3899264636469448,0.2374302299976642,0.34029851234704706,0.31449189940263234
0.5032847575207603,0.24616695667417265,0.3390481594033891,0.34063982559149003
0.3358584304603657,0.2296497750989456,0.33574438470846507,0.30621752856710155
0.3193730477483633,0.22636668042146554,0.309836255919313,0.29648305468089153
0.3303354106897566,0.22916533934287933,0.31973332249996356,0.31073843746432656
0.41085676216458067,0.22909714538299425,0.3117941859818387,0.30269786255746906
0.3283863816473492,0.22040882766545203,0.32160672803765544,0.30480877088711145
0.32979219243357616,0.2417423287071484,0.32556758887904996,0.30531629150993256
0.3169599993987885,0.21722139979470556,0.3124079232352707,0.2868195493063704
0.3531994937403646,0.22338526556801672,0.30210154619470436,0.30027327212462834
0.42428532879006947,0.24690608094426003,0.3715317486747059,0.3320820375727098
0.29998137069316766,0.22682274850415762,0.29409475714535777,0.28204935670426423
0.3139654204987359,0.22999449633043992,0.312556123664289,0.29496290189062896
0.35137750841493676,0.23084367536003764,0.3464245090906832,0.3313275857383928
0.37623909639462366,0.23284984880754248,0.3632797255432064,0.3064181789163277
0.3671522419346058,0.23558379508542202,0.30060126782032737,0.3013942975456555
0.32147270611082335,0.2293512621696773,0.31469735854914443,0.2934348273778624
0.3058480546060111,0.21882567722694377,0.2999178038372516,0.28534546700610564
0.31849820401526996,0.21382620716852965,0.29701684672432227,0.29383224425325644
0.34180167493093516,0.2266641256676104,0.3148928485941602,0.29100134289373203
0.3725732169336358,0.23602248475572926,0.32564449343867824,0.32173056659154436
0.32302335873010257,0.22686996832945097,0.30640869816939664,0.2950152754518379
0.3315490769030884,0.23220221002959263,0.3285784724353688,0.2985701336409649
0.325949768121794,0.2196542200953413,0.3053458939270845,0.298979103090286
0.32264777875596506,0.2355823187885723,0.3133294529482873,0.29624871660988894
0.34630280454740725,0.22581324031546485,0.3374482027960223,0.3288576491232069
0.44885144409233524,0.2246288602576773,0.3092495875654172,0.3189115438925702
0.32799437574621026,0.2350598253183158,0.31075996930692557,0.3059131468632223
0.3650668233629988,0.22946801005908588,0.32664580567697776,0.31095654161579345
0.3899850314941079,0.25014906647964785,0.38186384711253374,0.3593369428071312
0.4737261223704287,0.23638915061767465,0.38964051705472774,0.34188061802113234
0.39311283974147454,0.23487817342919826,0.34177575041058117,0.3183149107244436
0.37268674648283273,0.23338510109995497,0.340717728790857,0.32469910744753755
0.4301573339463249,0.23391398563649718,0.3583043995745648,0.33799167867423413
0.3324910609780834,0.22883436577623306,0.3156477855364795,0.2992596391051495
0.3737174462963435,0.222502675764788,0.3174344580049347,0.30837204792012607
0.4514657680156515,0.2417763682675905,0.41658301102337436,0.3528479167950691
0.39407563721124733,0.22941817646685073,0.3206266548885522,0.314618917121828
0.45709489678000237,0.24242584986456492,0.45164928690310796,0.39028151818233986
0.3141979742587064,0.23869672729050906,0.309171830843565,0.2935283391120384
0.34871496380048733,0.23761628566167195,0.3271732764706626,0.3134587649686144
0.4107245484526262,0.23520753210062625,0.4032832517915205,0.346211149012477
0.35346057658301566,0.2453699895884659,0.3403611682471907,0.3210917021933911
0.43665275639927237,0.23638662814339442,0.36432753160259657,0.35384586511151145
0.39037701803469627,0.22002194585402937,0.3213839079236703,0.30324699166666297
0.31227606674561814,0.23082823202145156,0.29576118382895655,0.28478244252366763
0.35039504080903366,0.22714594693967166,0.30892657275840824,0.2999820353396786
0.3653196160100905,0.22920760135590962,0.3166916890173814,0.31125393868994145
0.3357319535536979,0.23625768376178752,0.3336520694155179,0.31393399784629317
0.3123589007318619,0.22472008249331496,0.2987615934563305,0.2969531371491183
0.3970585738122925,0.2171185998238437,0.34768417489037906,0.3207680748315209
0.3799559938248879,0.227917443039361,0.3093240467673052,0.3094010866114071
0.3585292015816244,0.2311737313768309,0.3247585974810087,0.3104801846348466
0.36416321407416785,0.23388818844685175,0.36098833358981314,0.3250357570481568
0.35224277874448334,0.23610057768443862,0.34734133750665674,0.32955759478058605
0.33637230414445163,0.24302200632394697,0.31781548767879525,0.30816286573313956
0.43088925893889757,0.2434101004862128,0.3426754255709947,0.33678360131637325
0.41145380401896764,0.24003836430733883,0.34113032014303246,0.33384076417598046
0.4305662064658209,0.23608317912282806,0.31417953256346115,0.3164561776270799
0.32858540812574294,0.2233523008204392,0.30251072515147587,0.2945510707838054
0.4285214421380472,0.24299460638462192,0.34726479464945414,0.34143620717251105
0.4501598610911508,0.24359108430814877,0.3916568216896604,0.3486819431003498
0.3276551205950004,0.2294459694964334,0.3224309405102024,0.3116177431052525
0.37999645322992415,0.24036041431114305,0.3655728392067273,0.34045873179101777
0.43175525368392176,0.23947066083541033,0.3737461852598264,0.3285794104451014
0.3170993880651708,0.21860803173746843,0.2610984478817085,0.2662181408834539
0.3549853302283081,0.2273489796588142,0.32841266689170134,0.3086391193546869
0.37165346694923734,0.23041824656795556,0.3590914426532336,0.33259652733773637
0.40237924202972297,0.24331142553861282,0.38315530325871555,0.3373046768633516
0.4876637406581933,0.23171919963244533,0.3982080250978859,0.3749247239102839
0.5148857771774404,0.23277351361496787,0.32349824800167487,0.3256467526760033
0.4420875587114958,0.22912697318218742,0.34290642141552463,0.3340435624640766
0.3629532931422811,0.2326553430641363,0.32031474172549373,0.3201200200289163
0.4455389334065785,0.2323309575805706,0.3687443019907502,0.3274835003570302
0.5743850035423603,0.2533608057561739,0.3697065450190479,0.3871589783235954
0.39967443272392056,0.24491975321755302,0.34673042851336583,0.3377241485445965
0.5988713387378033,0.255989069981523,0.3670353094633655,0.37105812515015413
0.3534849134814658,0.22470969021532528,0.3239294469214559,0.3021524033329473
0.31100043965725005,0.22355034200314475,0.2902297983235164,0.28988331371318665
0.44124927706824174,0.2442632328911329,0.40320185462054425,0.3416207482652646
0.5458498231158383,0.2404087522004239,0.35732051110528706,0.33525382797683606
0.35475272443519656,0.23838290392117611,0.35074376350150427,0.3276401482596126
0.36217370925491926,0.22198545101938025,0.30037282977648233,0.29300941053260254
0.29615854382619855,0.22893063696831667,0.2858539768068787,0.2827216955438835
0.3566117363537427,0.22707306414184972,0.3252909204018783,0.3020353075506723
0.34775192325747706,0.22062516257747414,0.3398774406454248,0.3179897188842294
0.37656488826575824,0.22953997001149792,0.3369180218137551,0.3097230491247102
0.3589983687143446,0.23615871370477895,0.32161384622245065,0.31373343352386474
0.39703910551773897,0.23866072453127146,0.3387270990482121,0.32058347550529714
0.4901363696399413,0.2560881232727503,0.4313672789170321,0.37896372138069956
0.36007255025927926,0.23931272889910735,0.3474573342648082,0.32185386550317296
0.3245510570667777,0.22554638683113368,0.3126382389196799,0.30382949588954344
0.4000887469318654,0.23285162981033505,0.3618777256585759,0.3295074696342063
0.3449195081062003,0.23331005036452465,0.30344949926908055,0.2927179496189189
0.3671295496422319,0.2303804491475001,0.31063303209297294,0.3086818781955568
0.4021360414617436,0.23709639869984966,0.3280077857556684,0.3174015108538551
0.2953299934353544,0.2269301934771557,0.28366429230419626,0.279237364808061
0.4708744903935526,0.24174958772503777,0.3710491900136884,0.34755915302183804
0.3640775747169869,0.23081743885665526,0.3047877730435469,0.2899566055810664
0.39999088852568143,0.2361587142246405,0.35703927380945116,0.3213679861307984
