source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_g_mean_flux_error,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,astrometric_excess_noise,radial_velocity,radial_velocity_error,l,b,query_ra,query_dec,query_radius_deg,query_timestamp,sample_id
65128819653972352,55.60033431822766,23.440145708488902,0.4957031189458271,0.13776703,2.5031598278451184,0.1349953,-0.7807289492169913,0.09803364,14.9970045,18.890411,1.3304224,15.567835,14.237412,4.3770604,0.78445536,17.255062,6.9093738,166.20970206002323,-24.72781202708208,55.544217144317216,23.24951370139009,0.3,2026-06-03T15:02:04.769118,3
1424855267304846336,246.11526829012345,51.78657746492953,,,,,,,20.86271,2.0876315,1.6676655,21.07901,19.411345,,3.589394,,,79.87647143088019,43.44271173457818,245.6983814309912,51.83571692819288,0.3,2026-06-03T15:02:04.769118,23
5818609869137845760,252.10064057842132,-60.98041255896282,0.3826277129761425,0.68647605,-2.6438321444080524,0.50729614,-3.329972595042441,0.5073062,20.280352,0.6260609,1.7175865,20.965963,19.248377,1.06076,1.404515,,,327.9957257061125,-10.249414399438264,252.0954367208097,-60.734698943046936,0.3,2026-06-03T15:02:04.769118,17
3784982917927725312,169.1921682686919,-5.624585823445541,0.5599025641113426,0.6043322,-4.784258461945223,0.8875974,-2.133753191079568,0.5544096,20.295137,0.8406834,1.726614,21.18927,19.462656,1.010161,0.5652208,,,264.4662350749492,50.04216682831832,169.04009205929086,-5.694724181765023,0.3,2026-06-03T15:02:04.769118,9
2039637332744948608,289.9718983081429,30.970016920771027,0.2972168826117748,0.03570463,-3.984448736988956,0.034190115,-7.363806748413618,0.038883545,16.159138,2.842641,1.0220509,16.58052,15.55847,0.9985812,0.0,,,63.691474901272414,8.057045523424094,289.7151686988487,31.07605812820985,0.3,2026-06-03T15:02:04.769118,20
1639281745781070080,268.64402987680785,71.85025422300355,-0.3010777851949126,0.43176913,-2.966774519251248,0.73402584,-0.8999241930337407,0.5952295,20.23755,0.8134918,1.3913136,20.827894,19.43658,1.0175111,0.0,,,102.505896270698,30.091098130054597,268.1143761268142,72.03492508157821,0.3,2026-06-03T15:02:04.769118,5
1651288515838666752,267.8958308607615,72.06556056407976,0.7462963710691397,1.384309,-0.3946200519072712,1.6544993,6.509588770686479,1.450087,20.833412,1.0157573,1.4854794,21.031689,19.54621,0.99839395,0.0,,,102.7764550172508,30.30410109678349,268.1143761268142,72.03492508157821,0.3,2026-06-03T15:02:04.769118,5
460464337157494784,46.98292817836136,58.41678761746968,0.4275028130631511,0.13943459,1.9439518890991845,0.13238166,-2.128702128452991,0.14861841,18.23872,3.494418,2.1268349,19.323711,17.196877,1.0288806,0.0,,,140.01784656376992,0.1475912049020742,46.77174192076979,58.59771053193279,0.3,2026-06-03T15:02:04.769118,11
1424847295845960448,245.77511210791135,51.618301970920605,0.4108765058023116,0.031761147,-2.5630492020676163,0.03626071,-1.689954976886098,0.04314475,15.873647,3.1323943,0.79726124,16.188896,15.391635,1.0414892,0.06312199,,,79.70340082014994,43.68151990276318,245.6983814309912,51.83571692819288,0.3,2026-06-03T15:02:04.769118,23
460476466145203840,46.93184765984631,58.46190793196333,0.0448208405617481,0.25187528,-0.2951054552061344,0.22121477,0.3793655581375142,0.25228137,18.90617,1.3381791,2.1437073,20.003218,17.85951,1.1156062,0.8047641,,,139.97216410713824,0.1733548150379806,46.77174192076979,58.59771053193279,0.3,2026-06-03T15:02:04.769118,11
4248966306478260096,299.76914755280336,6.097268592771628,0.346020409530804,0.28019664,-5.2561216702498905,0.2550988,-10.060345700186394,0.2156299,19.03632,1.0088844,1.7161274,19.90678,18.190653,0.996174,0.0,,,46.31860976397535,-12.061864537190308,299.7641505808215,6.267447376233844,0.3,2026-06-03T15:02:04.769118,16
2039637813771116160,290.02040138657594,30.99740109370488,-0.5503132976660301,0.56202984,-2.3884228870938085,0.516302,-4.413256104627289,0.6994056,20.4046,0.67911905,1.7754574,21.249323,19.473866,1.031984,1.1092373,,,63.73513505002711,8.032345137406924,289.7151686988487,31.07605812820985,0.3,2026-06-03T15:02:04.769118,20
4350016888266219520,241.3493167686592,-6.428677331074933,-0.1428422199405444,0.15690598,-6.395403245197778,0.16806714,-1.8651612679775624,0.112020195,18.10503,1.4391222,0.9704361,18.515976,17.54554,1.0028496,0.0,,,4.674887918221258,32.34922757649247,241.13303808570373,-6.49817708421912,0.3,2026-06-03T15:02:04.769118,14
173408175001467520,70.10142549876718,33.1153718747659,0.2533187718554905,0.111826465,-0.4851579551971084,0.122940555,-0.5277986877218831,0.101502255,17.477839,2.0162,1.8130417,18.358967,16.545925,0.89734435,0.0,,,168.4030430845358,-8.87215115975743,70.06993482670833,33.22389169064498,0.3,2026-06-03T15:02:04.769118,0
3970676649309336576,171.259995081792,16.972409269956703,,,,,,,20.714098,1.9848948,1.0798893,20.890825,19.810936,,5.040062,,,235.41302336625756,67.60189064395261,171.25377344133614,16.72211750174938,0.3,2026-06-03T15:02:04.769118,12
894572315445228288,117.28361870169918,34.865951503244304,0.9202100270585496,0.53403705,1.7072177376590354,0.61958957,-2.388132485303557,0.38471395,20.176718,0.76322705,1.9334259,21.108673,19.175247,0.8799084,0.0,,,185.32330825126027,26.267668744414184,117.2971289297347,34.89879402388881,0.3,2026-06-03T15:02:04.769118,7
3784397118749403136,168.02034583107823,-7.111661644537285,3.241965639826914,0.09467155,-42.52277174578053,0.117244914,-17.2274005176067,0.08138467,15.935188,9.35427,2.2383375,17.081993,14.843656,2.0416002,0.59704363,,,264.25875119141733,48.1582498191396,168.0195613417323,-7.021577178444455,0.3,2026-06-03T15:02:04.769118,1
5682854439758130816,139.39006658638,-16.63308022343645,-0.3026577642280214,0.6621959,-2.4009067422767787,0.552473,1.4162544955421894,0.38741875,20.213493,0.6463963,1.631979,20.888172,19.256193,1.0256652,1.1829356,,,246.70134654934088,22.152848541458088,139.4922164508628,-16.91472373699135,0.3,2026-06-03T15:02:04.769118,21
5682841722359891840,139.28931573079902,-16.819840334025162,0.8007128068772474,0.3957745,-6.775298340954615,0.39416042,7.31514765713378,0.27091014,19.66265,0.76859915,2.093279,20.76449,18.671211,1.0298147,0.6444394,,,246.79077440248568,21.95966554560026,139.4922164508628,-16.91472373699135,0.3,2026-06-03T15:02:04.769118,21
460457224691739264,46.52580500829851,58.46948501906759,1.2285376072491685,0.25038588,2.8712802391183843,0.2012927,-1.6705701694402766,0.23023206,18.296738,3.9769015,2.5590763,19.613075,17.053999,1.3726867,1.2101055,,,139.7840044218335,0.0746034803972479,46.77174192076979,58.59771053193279,0.3,2026-06-03T15:02:04.769118,11
460452693504173312,46.62011462827048,58.34520247503204,0.2837439980378961,1.4644413,0.4145704163636757,1.3213063,-0.6486131170868622,2.99101,20.78191,1.2676572,1.3241634,20.871828,19.547665,1.0997044,2.9278193,,,139.88835517072698,-0.0090510602942358,46.77174192076979,58.59771053193279,0.3,2026-06-03T15:02:04.769118,11
460484063942309120,46.7952995864786,58.682916558939446,3.2751478306406434,1.2011322,-1.879384590488136,1.0460434,0.696721378877425,1.2050593,20.378597,1.0627667,,,,1.3186413,4.612741,,,139.8004062530339,0.3296042132351025,46.77174192076979,58.59771053193279,0.3,2026-06-03T15:02:04.769118,11
