source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe,parallax_error,pmra_error,pmdec_error,member_prob
48620271037914624,64.41958471571792,19.683331631857072,7.006264865988969,-35.66166531088747,-27.829171589493093,15.582826,1.2452866,0.055582587,0.059143998,0.042860214,1.0
48889239069560960,63.50416423517642,19.992403176927464,7.4769486698377055,56.083820054082494,10.95740470482847,14.343643,1.0924052,0.025524305,0.028724194,0.019282047,1.0
49285028896001536,63.98903874596607,20.496947302950886,8.391910791877327,-4.857555132978347,0.279207104949263,15.793591,1.058515,0.043852802,0.054169975,0.041247893,1.0
49366530195371392,64.11628565779623,20.891228076069748,7.252768945156936,4.836813432260758,-12.321613056296085,14.347489,1.1088616,0.027347045,0.033431932,0.02332465,1.0
49486548761844352,64.49405920384666,21.49219480562754,7.085024874284174,-14.930770567326626,0.803509326207728,17.571564,0.98633015,0.10572584,0.14924416,0.10656083,1.0
49577945666313600,59.54626043088844,17.43984826691819,6.964293606887389,-6.514210568945333,-71.95638797660243,16.718222,1.0165551,0.071053654,0.0788779,0.050678603,1.0
49909998177900928,57.87496920246192,18.13749524727385,5.574491448841298,-0.8635099183097399,-55.19652477936605,16.086807,1.1025181,0.054206047,0.062571675,0.04345741,1.0
49970196439652224,59.08400862204254,18.469868949149536,5.826211737687015,-19.604243470534463,43.58813884168924,16.756113,0.9868374,0.06214939,0.0716427,0.051204327,1.0
50086916470748160,58.885013422691344,19.116669650524006,6.009843752681309,-19.95980425745366,23.723067011251594,15.957774,1.0659996,0.045914788,0.054863635,0.03287781,1.0
50267236378530432,60.90219134710737,19.199233504609523,5.769459628275679,88.54358590051768,-55.36433916641845,15.958713,1.0561912,0.05400257,0.08141702,0.037041303,1.0
50513045946086400,59.43506030352677,19.804803537950537,6.722561674278964,38.36764253503461,-89.71093972031818,11.497381,0.97658557,0.021898389,0.022843989,0.016113432,1.0
50561458818290560,60.766628730766605,19.87758402282721,6.446037199672854,15.883169176909298,-38.38865685636403,17.528316,1.0229775,0.121982284,0.14317898,0.08137135,1.0
50612242511468288,60.27923233410171,20.198806605517944,6.464808571116906,31.511358059823937,-79.26085586858535,6.4513,0.9588884,0.021888904,0.024230568,0.014938747,1.0
50857467963691904,58.93784872950875,19.53905784393023,6.325911644731578,40.316572806442515,27.830699608529628,14.606775,1.0497096,0.025169393,0.028669216,0.019799063,1.0
50914195892078080,58.457748977394466,19.581791402483866,9.235811014607048,27.64039350467737,7.555127508674518,11.850785,1.2240603,0.019158373,0.025805485,0.014629954,1.0
50951098249897344,57.02114244736403,19.02306927728334,8.382581116748336,94.5399327384478,-84.09999027213235,17.245113,1.0210795,0.1341995,0.14453362,0.079735294,1.0
51126470355503104,58.022527933871984,19.93680858981008,5.66704346735893,45.17682280153231,-41.62669998422801,11.105137,1.3198874,0.023961008,0.028340027,0.021022566,1.0
51365476695288064,59.047279469582435,20.574821548169723,8.126477928333248,20.968668383078526,-48.89133294733804,15.5751095,1.1038644,0.042290814,0.051979326,0.031007016,1.0
51391418298186368,59.53209112589058,20.393801589985014,7.329226312355386,18.335675710578695,-44.40621533918134,16.838625,1.1058738,0.088110715,0.10076802,0.07003908,1.0
51474495848610432,59.40462608487907,21.0298658464983,7.827978800511403,19.945399868390094,-48.903473936696884,17.91893,1.0333143,0.1503759,0.15612023,0.10888637,1.0
51497864767442176,59.4681481337614,21.037611616353228,7.044820199675307,17.177154945783474,-43.90851366833168,16.86807,0.9890601,0.07226962,0.08093571,0.054807074,1.0
51506763937318272,59.65443265873714,21.204056417807095,5.918184759578907,-2.1803433490403723,-54.31364571460834,17.510088,1.1387224,0.15751569,0.20708051,0.14273806,1.0
51764736855531008,59.04139556585578,21.64515518621115,5.709139660761241,19.68992704517428,-65.17556463964908,17.482271,1.0666224,0.119077,0.16004257,0.08375382,1.0
51838679011752448,62.44007718306705,20.077702630270075,6.888272097633676,16.398943136759705,-42.3640484174692,16.458685,1.0817537,0.07047807,0.07564035,0.058992192,1.0
51867231954295040,61.48147356957489,19.980660362219798,5.954054008175736,30.365114407998995,-16.74477451456962,14.856217,1.003215,0.02894487,0.044365786,0.023957727,1.0
52035251073077120,62.132261705996655,20.937907262755104,6.576903778352289,16.45001787301847,-40.960279122407634,11.102681,1.1633604,0.026281277,0.033808872,0.02132444,1.0
52086618885296768,61.30514230369863,20.393429871036616,8.342886241257315,4.893911956964674,-13.897995935508614,16.222654,1.1295717,0.06936664,0.09268105,0.040932134,1.0
52130564990469760,61.25749492984425,20.731112212086142,8.627395847085634,-54.27997616100329,-28.187774074910095,15.350873,1.060028,0.034585446,0.03759297,0.024872316,1.0
52288825942388352,61.446576349759155,21.20628666861525,8.401607253114335,4.279938844887147,-14.970497369373447,8.648124,1.0857801,0.023724888,0.0395932,0.020575624,1.0
